,name,type,value,date
3667,法属波利尼西亚,,732286143.3,1976
3668,卡塔尔,,3284301332.0,1976
3669,罗马尼亚,,0.0,1976
3670,俄罗斯联邦,,0.0,1976
3671,卢旺达,,637754162.1,1976
3672,南亚,,131000000000.0,1976
3673,沙特阿拉伯,,64005665722.0,1976
3674,苏丹,,6979333333.0,1976
3675,塞内加尔,,2869777812.0,1976
3676,新加坡,,6326445410.0,1976
3677,所罗门群岛,,83099107.91,1976
3678,塞拉利昂,,594895672.3,1976
3679,萨尔瓦多,,2328280100.0,1976
3680,圣马力诺,,0.0,1976
3681,索马里,,0.0,1976
3682,塞尔维亚,,0.0,1976
3683,南苏丹,,0.0,1976
3684,圣多美和普林西比,,0.0,1976
3685,苏里南,,505500000.0,1976
3686,斯洛伐克共和国,,0.0,1976
3687,斯洛文尼亚,,0.0,1976
3688,瑞典,,88102107647.0,1976
3689,斯威士兰,,272539098.4,1976
3690,圣马丁(荷属),,0.0,1976
3691,塞舌尔,,49278979.55,1976
3692,阿拉伯叙利亚共和国,,7633528921.0,1976
3693,特克斯科斯群岛,,0.0,1976
3694,乍得,,866044961.0,1976
3695,多哥,,619375134.2,1976
3696,泰国,,16985211146.0,1976
3697,塔吉克斯坦,,0.0,1976
3698,土库曼斯坦,,0.0,1976
3699,东帝汶,,0.0,1976
3700,汤加,,30036416.96,1976
3701,特立尼达和多巴哥,,2500410584.0,1976
3702,突尼斯,,4507929104.0,1976
3703,土耳其,,51280134554.0,1976
3704,图瓦卢,,0.0,1976
3705,坦桑尼亚,,0.0,1976
3706,乌干达,,2447300000.0,1976
3707,乌克兰,,0.0,1976
3708,乌拉圭,,3667161241.0,1976
3709,美国,,1880000000000.0,1976
3710,乌兹别克斯坦,,0.0,1976
3711,圣文森特和格林纳丁斯,,32792480.97,1976
3712,委内瑞拉玻利瓦尔共和国,,31419534884.0,1976
3713,英屬維爾京群島,,0.0,1976
3714,美属维京群岛,,440000000.0,1976
3715,越南,,0.0,1976
3716,瓦努阿图,,0.0,1976
3717,萨摩亚,,0.0,1976
3718,科索沃,,0.0,1976
3719,也门共和国,,0.0,1976
3720,南非,,36601885925.0,1976
3721,赞比亚,,2746714286.0,1976
3722,津巴布韦,,4318372000.0,1976
3723,阿鲁巴,,0.0,1977
3724,阿富汗,,2953333418.0,1977
3725,安哥拉,,0.0,1977
3726,阿尔巴尼亚,,0.0,1977
3727,安道尔共和国,,254020153.3,1977
3728,阿拉伯联合酋长国,,24871775165.0,1977
3729,阿根廷,,56781000101.0,1977
3730,亚美尼亚,,0.0,1977
3731,美属萨摩亚,,0.0,1977
3732,安提瓜和巴布达,,77496753.7,1977
3733,澳大利亚,,110000000000.0,1977
3734,奥地利,,51545759221.0,1977
3735,阿塞拜疆,,0.0,1977
3736,布隆迪,,547535555.6,1977
3737,比利时,,83283328419.0,1977
3738,贝宁,,750049739.2,1977
3739,布基纳法索,,1131225279.0,1977
3740,孟加拉国,,9651149302.0,1977
3741,保加利亚,,0.0,1977
3742,巴林,,0.0,1977
3743,巴哈马,,713000000.0,1977
3744,波斯尼亚和黑塞哥维那,,0.0,1977
3745,白俄罗斯,,0.0,1977
3746,伯利兹,,117650000.0,1977
3747,百慕大,,447000000.0,1977
3748,玻利维亚,,3227436282.0,1977
3749,巴西,,176000000000.0,1977
3750,巴巴多斯,,495097667.9,1977
3751,文莱达鲁萨兰国,,1732721161.0,1977
3752,不丹,,0.0,1977
3753,博茨瓦纳,,451603325.4,1977
3754,中非共和国,,507298120.7,1977
3755,加拿大,,212000000000.0,1977
3756,瑞士,,0.0,1977
3757,海峡群岛,,0.0,1977
3758,智利,,13962893422.0,1977
3759,中国,,175000000000.0,1977
3760,科特迪瓦,,6265067858.0,1977
3761,喀麦隆,,3366368665.0,1977
3762,刚果（金）,,12344424764.0,1977
3763,刚果（布）,,765224030.6,1977
3764,哥伦比亚,,19470960619.0,1977
3765,科摩罗,,0.0,1977
3766,佛得角,,0.0,1977
3767,哥斯达黎加,,3072427013.0,1977
3768,加勒比小国,,9186440943.0,1977
3769,古巴,,14206158675.0,1977
3770,库拉索,,0.0,1977
3771,开曼群岛,,0.0,1977
3772,塞浦路斯,,734887974.0,1977
3773,捷克共和国,,0.0,1977
3774,德国,,598000000000.0,1977
3775,吉布提,,0.0,1977
3776,多米尼克,,45872947.41,1977
3777,丹麦,,49784281716.0,1977
3778,多米尼加共和国,,4587100000.0,1977
3779,阿尔及利亚,,20971901273.0,1977
3780,厄瓜多尔,,11026346590.0,1977
3781,阿拉伯埃及共和国,,14400806876.0,1977
3782,厄立特里亚,,0.0,1977
3783,西班牙,,132000000000.0,1977
3784,爱沙尼亚,,0.0,1977
3785,埃塞俄比亚,,0.0,1977
3786,芬兰,,33524682308.0,1977
3787,斐济,,719533137.1,1977
3788,法国,,410000000000.0,1977
3789,法罗群岛,,0.0,1977
3790,密克罗尼西亚联邦,,0.0,1977
3791,加蓬,,2809349074.0,1977
3792,英国,,263000000000.0,1977
3793,格鲁吉亚,,0.0,1977
3794,加纳,,3189428571.0,1977
3795,直布罗陀,,0.0,1977
3796,几内亚,,0.0,1977
3797,冈比亚,,138094243.3,1977
3798,几内亚比绍共和国,,114971207.2,1977
3799,赤道几内亚,,103987520.1,1977
3800,希腊,,36176233117.0,1977
3801,格林纳达,,71494495.19,1977
3802,格陵兰,,282269373.0,1977
3803,危地马拉,,5480500200.0,1977
3804,关岛,,0.0,1977
3805,圭亚那,,449880000.0,1977
3806,中国香港特别行政区,,15719433719.0,1977
3807,洪都拉斯,,1669499950.0,1977
3808,克罗地亚,,0.0,1977
3809,海地,,947000000.0,1977
3810,匈牙利,,0.0,1977
3811,印度尼西亚,,45808915663.0,1977
3812,马恩岛,,0.0,1977
3813,印度,,120000000000.0,1977
3814,爱尔兰,,11261811100.0,1977
3815,伊朗伊斯兰共和国,,80600122701.0,1977
3816,伊拉克,,19838130715.0,1977
3817,冰岛,,2175791271.0,1977
3818,以色列,,17365700000.0,1977
3819,意大利,,257000000000.0,1977
3820,牙买加,,3249697393.0,1977
3821,约旦,,2096568479.0,1977
3822,日本,,721000000000.0,1977
3823,哈萨克斯坦,,0.0,1977
3824,肯尼亚,,4494378855.0,1977
3825,吉尔吉斯斯坦,,0.0,1977
3826,柬埔寨,,0.0,1977
3827,基里巴斯,,38748059.44,1977
3828,圣基茨和尼维斯,,44496737.78,1977
3829,大韩民国,,38265082645.0,1977
3830,科威特,,14135729588.0,1977
3831,老挝,,0.0,1977
3832,黎巴嫩,,0.0,1977
3833,利比里亚,,0.0,1977
3834,利比亚,,0.0,1977
3835,圣卢西亚,,92235119.81,1977
3836,列支敦士登,,303496276.3,1977
3837,斯里兰卡,,4104509583.0,1977
3838,莱索托,,193307267.7,1977
3839,立陶宛,,0.0,1977
3840,卢森堡,,3922895892.0,1977
3841,拉脱维亚,,0.0,1977
3842,中国澳门特别行政区,,0.0,1977
3843,圣马丁（法属）,,0.0,1977
3844,摩洛哥,,11049896742.0,1977
3845,摩纳哥,,811250927.4,1977
3846,摩尔多瓦,,0.0,1977
3847,马达加斯加,,2358930406.0,1977
3848,马尔代夫,,0.0,1977
3849,墨西哥,,81814159292.0,1977
3850,马绍尔群岛,,0.0,1977
3851,北马其顿,,0.0,1977
3852,马里,,1049838493.0,1977
3853,马耳他,,625573345.5,1977
3854,缅甸,,0.0,1977
3855,黑山,,0.0,1977
3856,蒙古,,0.0,1977
3857,北马里亚纳群岛,,0.0,1977
3858,莫桑比克,,0.0,1977
3859,毛里塔尼亚,,540635389.6,1977
3860,毛里求斯,,827094668.0,1977
3861,马拉维,,806290840.6,1977
3862,马来西亚,,13139397879.0,1977
3863,纳米比亚,,0.0,1977
3864,新喀里多尼亚,,837616756.5,1977
3865,尼日尔,,1291457973.0,1977
3866,尼日利亚,,36035407725.0,1977
3867,尼加拉瓜,,2239857061.0,1977
3868,荷兰,,125000000000.0,1977
3869,挪威,,41508030431.0,1977
3870,尼泊尔,,1382400000.0,1977
3871,瑙魯,,0.0,1977
3872,新西兰,,15470524341.0,1977
3873,阿曼,,2741169948.0,1977
3874,巴基斯坦,,15126059646.0,1977
3875,巴拿马,,2738261900.0,1977
3876,秘鲁,,14620386674.0,1977
3877,菲律宾,,19648106122.0,1977
3878,帕劳,,0.0,1977
3879,巴布亚新几内亚,,1640763204.0,1977
3880,波兰,,0.0,1977
3881,波多黎各,,9910900000.0,1977
3882,朝鲜民主主义人民共和国,,0.0,1977
3883,葡萄牙,,21441635411.0,1977
3884,巴拉圭,,2092158730.0,1977
3885,约旦河西岸和加沙,,0.0,1977
3886,法属波利尼西亚,,793193187.4,1977
3887,卡塔尔,,3617580172.0,1977
3888,罗马尼亚,,0.0,1977
3889,俄罗斯联邦,,0.0,1977
3890,卢旺达,,746650558.6,1977
3891,南亚,,152000000000.0,1977
3892,沙特阿拉伯,,74188249979.0,1977
3893,苏丹,,8704000000.0,1977
3894,塞内加尔,,2938046307.0,1977
3895,新加坡,,6617532783.0,1977
3896,所罗门群岛,,93147039.25,1977
3897,塞拉利昂,,691777758.4,1977
3898,萨尔瓦多,,2941640100.0,1977
3899,圣马力诺,,0.0,1977
3900,索马里,,0.0,1977
3901,塞尔维亚,,0.0,1977
3902,南苏丹,,0.0,1977
3903,圣多美和普林西比,,0.0,1977
3904,苏里南,,641500000.0,1977
3905,斯洛伐克共和国,,0.0,1977
3906,斯洛文尼亚,,0.0,1977
3907,瑞典,,93136775103.0,1977
3908,斯威士兰,,304047838.1,1977
3909,圣马丁(荷属),,0.0,1977
3910,塞舌尔,,64526398.66,1977
3911,阿拉伯叙利亚共和国,,7696011360.0,1977
3912,特克斯科斯群岛,,0.0,1977
3913,乍得,,935360466.4,1977
3914,多哥,,777435020.5,1977
3915,泰国,,19779315170.0,1977
3916,塔吉克斯坦,,0.0,1977
3917,土库曼斯坦,,0.0,1977
3918,东帝汶,,0.0,1977
3919,汤加,,34139387.89,1977
3920,特立尼达和多巴哥,,3138666667.0,1977
3921,突尼斯,,5109324009.0,1977
3922,土耳其,,58676813687.0,1977
3923,图瓦卢,,0.0,1977
3924,坦桑尼亚,,0.0,1977
3925,乌干达,,2936470588.0,1977
3926,乌克兰,,0.0,1977
3927,乌拉圭,,4114667063.0,1977
3928,美国,,2090000000000.0,1977
3929,乌兹别克斯坦,,0.0,1977
3930,圣文森特和格林纳丁斯,,49353161.85,1977
3931,委内瑞拉玻利瓦尔共和国,,36210697674.0,1977
3932,英屬維爾京群島,,0.0,1977
3933,美属维京群岛,,461800000.0,1977
3934,越南,,0.0,1977
3935,瓦努阿图,,0.0,1977
3936,萨摩亚,,0.0,1977
3937,科索沃,,0.0,1977
3938,也门共和国,,0.0,1977
3939,南非,,40649724011.0,1977
3940,赞比亚,,2483000000.0,1977
3941,津巴布韦,,4364382100.0,1977
3942,阿鲁巴,,0.0,1978
3943,阿富汗,,3300000109.0,1978
3944,安哥拉,,0.0,1978
3945,阿尔巴尼亚,,0.0,1978
3946,安道尔共和国,,308008897.6,1978
3947,阿拉伯联合酋长国,,23775831783.0,1978
3948,阿根廷,,58082870156.0,1978
3949,亚美尼亚,,0.0,1978
3950,美属萨摩亚,,0.0,1978
3951,安提瓜和巴布达,,87879341.48,1978
3952,澳大利亚,,118000000000.0,1978
3953,奥地利,,62052258694.0,1978
3954,阿塞拜疆,,0.0,1978
3955,布隆迪,,610225555.6,1978
3956,比利时,,102000000000.0,1978
3957,贝宁,,928843304.8,1978
3958,布基纳法索,,1475584037.0,1978
3959,孟加拉国,,13281767143.0,1978
3960,保加利亚,,0.0,1978
3961,巴林,,0.0,1978
3962,巴哈马,,832400000.0,1978
3963,波斯尼亚和黑塞哥维那,,0.0,1978
3964,白俄罗斯,,0.0,1978
3965,伯利兹,,136300000.0,1978
3966,百慕大,,475800000.0,1978
3967,玻利维亚,,3758220890.0,1978
3968,巴西,,201000000000.0,1978
3969,巴巴多斯,,552883707.1,1978
3970,文莱达鲁萨兰国,,1941600704.0,1978
3971,不丹,,0.0,1978
3972,博茨瓦纳,,590376720.6,1978
3973,中非共和国,,610578523.8,1978
3974,加拿大,,219000000000.0,1978
3975,瑞士,,0.0,1978
3976,海峡群岛,,0.0,1978
3977,智利,,15989933708.0,1978
3978,中国,,150000000000.0,1978
3979,科特迪瓦,,7900524898.0,1978
3980,喀麦隆,,4409920644.0,1978
3981,刚果（金）,,15372608002.0,1978
3982,刚果（布）,,878771771.3,1978
3983,哥伦比亚,,23263511958.0,1978
3984,科摩罗,,0.0,1978
3985,佛得角,,0.0,1978
3986,哥斯达黎加,,3523208810.0,1978
3987,加勒比小国,,9421973623.0,1978
3988,古巴,,17844705325.0,1978
3989,库拉索,,0.0,1978
3990,开曼群岛,,0.0,1978
3991,塞浦路斯,,964026512.2,1978
3992,捷克共和国,,0.0,1978
3993,德国,,738000000000.0,1978
3994,吉布提,,0.0,1978
3995,多米尼克,,57130215.56,1978
3996,丹麦,,60362854967.0,1978
3997,多米尼加共和国,,4734400000.0,1978
3998,阿尔及利亚,,26364491313.0,1978
3999,厄瓜多尔,,11922502171.0,1978
4000,阿拉伯埃及共和国,,14811704063.0,1978
4001,厄立特里亚,,0.0,1978
4002,西班牙,,160000000000.0,1978
4003,爱沙尼亚,,0.0,1978
4004,埃塞俄比亚,,0.0,1978
4005,芬兰,,36283091408.0,1978
4006,斐济,,829239489.8,1978
4007,法国,,507000000000.0,1978
4008,法罗群岛,,0.0,1978
4009,密克罗尼西亚联邦,,0.0,1978
4010,加蓬,,2389479269.0,1978
4011,英国,,336000000000.0,1978
4012,格鲁吉亚,,0.0,1978
4013,加纳,,3662478185.0,1978
4014,直布罗陀,,0.0,1978
4015,几内亚,,0.0,1978
4016,冈比亚,,171836793.4,1978
4017,几内亚比绍共和国,,122666858.8,1978
4018,赤道几内亚,,0.0,1978
4019,希腊,,44270203154.0,1978
4020,格林纳达,,88322386.3,1978
4021,格陵兰,,355989047.3,1978
4022,危地马拉,,6070600200.0,1978
4023,关岛,,0.0,1978
4024,圭亚那,,507080000.0,1978
4025,中国香港特别行政区,,18315007366.0,1978
4026,洪都拉斯,,3097242093.0,1978
4027,克罗地亚,,0.0,1978
4028,海地,,974200000.0,1978
4029,匈牙利,,0.0,1978
4030,印度尼西亚,,51455719100.0,1978
4031,马恩岛,,0.0,1978
4032,印度,,135000000000.0,1978
4033,爱尔兰,,14665538508.0,1978
4034,伊朗伊斯兰共和国,,77994316622.0,1978
4035,伊拉克,,23762275652.0,1978
4036,冰岛,,2474614621.0,1978
4037,以色列,,16836235294.0,1978
4038,意大利,,314000000000.0,1978
4039,牙买加,,2644449232.0,1978
4040,约旦,,2602748691.0,1978
4041,日本,,1010000000000.0,1978
4042,哈萨克斯坦,,0.0,1978
4043,肯尼亚,,5303734883.0,1978
4044,吉尔吉斯斯坦,,0.0,1978
4045,柬埔寨,,0.0,1978
4046,基里巴斯,,45210026.32,1978
4047,圣基茨和尼维斯,,49433941.48,1978
4048,大韩民国,,51700619835.0,1978
4049,科威特,,15500908760.0,1978
4050,老挝,,0.0,1978
4051,黎巴嫩,,0.0,1978
4052,利比里亚,,0.0,1978
4053,利比亚,,0.0,1978
4054,圣卢西亚,,107416568.6,1978
4055,列支敦士登,,436918176.7,1978
4056,斯里兰卡,,2733183857.0,1978
4057,莱索托,,266559337.6,1978
4058,立陶宛,,0.0,1978
4059,卢森堡,,4884869092.0,1978
4060,拉脱维亚,,0.0,1978
4061,中国澳门特别行政区,,0.0,1978
4062,圣马丁（法属）,,0.0,1978
4063,摩洛哥,,13236854105.0,1978
4064,摩纳哥,,1000535735.0,1978
4065,摩尔多瓦,,0.0,1978
4066,马达加斯加,,2669755116.0,1978
4067,马尔代夫,,0.0,1978
4068,墨西哥,,103000000000.0,1978
4069,马绍尔群岛,,0.0,1978
4070,北马其顿,,0.0,1978
4071,马里,,1222702356.0,1978
4072,马耳他,,793675169.9,1978
4073,缅甸,,0.0,1978
4074,黑山,,0.0,1978
4075,蒙古,,0.0,1978
4076,北马里亚纳群岛,,0.0,1978
4077,莫桑比克,,0.0,1978
4078,毛里塔尼亚,,544424605.1,1978
4079,毛里求斯,,1019630847.0,1978
4080,马拉维,,949034016.8,1978
4081,马来西亚,,16358376511.0,1978
4082,纳米比亚,,0.0,1978
4083,新喀里多尼亚,,846007597.7,1978
4084,尼日尔,,1774365275.0,1978
4085,尼日利亚,,36527862209.0,1978
4086,尼加拉瓜,,2142128604.0,1978
4087,荷兰,,154000000000.0,1978
4088,挪威,,46523091010.0,1978
4089,尼泊尔,,1604162497.0,1978
4090,瑙魯,,0.0,1978
4091,新西兰,,18614130435.0,1978
4092,阿曼,,2740301390.0,1978
4093,巴基斯坦,,17820100626.0,1978
4094,巴拿马,,3244558600.0,1978
4095,秘鲁,,12495779622.0,1978
4096,菲律宾,,22706155475.0,1978
4097,帕劳,,0.0,1978
4098,巴布亚新几内亚,,1947947524.0,1978
4099,波兰,,0.0,1978
4100,波多黎各,,11165000000.0,1978
4101,朝鲜民主主义人民共和国,,0.0,1978
4102,葡萄牙,,23489924726.0,1978
4103,巴拉圭,,2559857143.0,1978
4104,约旦河西岸和加沙,,0.0,1978
4105,法属波利尼西亚,,1005573294.0,1978
4106,卡塔尔,,4052000413.0,1978
4107,罗马尼亚,,0.0,1978
4108,俄罗斯联邦,,0.0,1978
4109,卢旺达,,905709147.3,1978
4110,南亚,,173000000000.0,1978
4111,沙特阿拉伯,,80265619485.0,1978
4112,苏丹,,7670500000.0,1978
4113,塞内加尔,,3280354339.0,1978
4114,新加坡,,7515823563.0,1978
4115,所罗门群岛,,111022090.0,1978
4116,塞拉利昂,,960728338.9,1978
4117,萨尔瓦多,,3127960000.0,1978
4118,圣马力诺,,0.0,1978
4119,索马里,,0.0,1978
4120,塞尔维亚,,0.0,1978
4121,南苏丹,,0.0,1978
4122,圣多美和普林西比,,0.0,1978
4123,苏里南,,735500000.0,1978
4124,斯洛伐克共和国,,0.0,1978
4125,斯洛文尼亚,,0.0,1978
4126,瑞典,,103000000000.0,1978
4127,斯威士兰,,340616375.3,1978
4128,圣马丁(荷属),,0.0,1978
4129,塞舌尔,,85552369.91,1978
4130,阿拉伯叙利亚共和国,,9275203106.0,1978
4131,特克斯科斯群岛,,0.0,1978
4132,乍得,,1113920123.0,1978
4133,多哥,,824263841.5,1978
4134,泰国,,24006570178.0,1978
4135,塔吉克斯坦,,0.0,1978
4136,土库曼斯坦,,0.0,1978
4137,东帝汶,,0.0,1978
4138,汤加,,41567471.67,1978
4139,特立尼达和多巴哥,,3562333458.0,1978
4140,突尼斯,,5968044210.0,1978
4141,土耳其,,65147022486.0,1978
4142,图瓦卢,,0.0,1978
4143,坦桑尼亚,,0.0,1978
4144,乌干达,,2420260870.0,1978
4145,乌克兰,,0.0,1978
4146,乌拉圭,,4910257283.0,1978
4147,美国,,2360000000000.0,1978
4148,乌兹别克斯坦,,0.0,1978
4149,圣文森特和格林纳丁斯,,60844771.48,1978
4150,委内瑞拉玻利瓦尔共和国,,39316279070.0,1978
4151,英屬維爾京群島,,0.0,1978
4152,美属维京群岛,,512900000.0,1978
4153,越南,,0.0,1978
4154,瓦努阿图,,0.0,1978
4155,萨摩亚,,0.0,1978
4156,科索沃,,0.0,1978
4157,也门共和国,,0.0,1978
4158,南非,,46737580497.0,1978
4159,赞比亚,,2813375000.0,1978
4160,津巴布韦,,4351600500.0,1978
4161,阿鲁巴,,0.0,1979
4162,阿富汗,,3697940410.0,1979
4163,安哥拉,,0.0,1979
4164,阿尔巴尼亚,,0.0,1979
4165,安道尔共和国,,411578334.2,1979
4166,阿拉伯联合酋长国,,31225463218.0,1979
4167,阿根廷,,69252328953.0,1979
4168,亚美尼亚,,0.0,1979
4169,美属萨摩亚,,0.0,1979
4170,安提瓜和巴布达,,109079978.9,1979
4171,澳大利亚,,135000000000.0,1979
4172,奥地利,,73937296655.0,1979
4173,阿塞拜疆,,0.0,1979
4174,布隆迪,,782496666.7,1979
4175,比利时,,117000000000.0,1979
4176,贝宁,,1186231265.0,1979
4177,布基纳法索,,1748480982.0,1979
4178,孟加拉国,,15565480322.0,1979
4179,保加利亚,,0.0,1979
4180,巴林,,0.0,1979
4181,巴哈马,,1139800100.0,1979
4182,波斯尼亚和黑塞哥维那,,0.0,1979
4183,白俄罗斯,,0.0,1979
4184,伯利兹,,151800000.0,1979
4185,百慕大,,517200000.0,1979
4186,玻利维亚,,4421343606.0,1979
4187,巴西,,225000000000.0,1979
4188,巴巴多斯,,670362452.1,1979
4189,文莱达鲁萨兰国,,2803780006.0,1979
4190,不丹,,0.0,1979
4191,博茨瓦纳,,819877300.6,1979
4192,中非共和国,,700764892.7,1979
4193,加拿大,,243000000000.0,1979
4194,瑞士,,0.0,1979
4195,海峡群岛,,0.0,1979
4196,智利,,21803696985.0,1979
4197,中国,,178000000000.0,1979
4198,科特迪瓦,,9142935858.0,1979
4199,喀麦隆,,5811444661.0,1979
4200,刚果（金）,,15068422236.0,1979
4201,刚果（布）,,1198749666.0,1979
4202,哥伦比亚,,27940411250.0,1979
4203,科摩罗,,0.0,1979
4204,佛得角,,0.0,1979
4205,哥斯达黎加,,4035519323.0,1979
4206,加勒比小国,,10828656105.0,1979
4207,古巴,,19584443288.0,1979
4208,库拉索,,0.0,1979
4209,开曼群岛,,0.0,1979
4210,塞浦路斯,,1288715210.0,1979
4211,捷克共和国,,0.0,1979
4212,德国,,878000000000.0,1979
4213,吉布提,,0.0,1979
4214,多米尼克,,55017758.89,1979
4215,丹麦,,70366280175.0,1979
4216,多米尼加共和国,,5498800000.0,1979
4217,阿尔及利亚,,33243422158.0,1979
4218,厄瓜多尔,,14175166008.0,1979
4219,阿拉伯埃及共和国,,18020571429.0,1979
4220,厄立特里亚,,0.0,1979
4221,西班牙,,214000000000.0,1979
4222,爱沙尼亚,,0.0,1979
4223,埃塞俄比亚,,0.0,1979
4224,芬兰,,44498283621.0,1979
4225,斐济,,1019743927.0,1979
4226,法国,,614000000000.0,1979
4227,法罗群岛,,0.0,1979
4228,密克罗尼西亚联邦,,0.0,1979
4229,加蓬,,3030251116.0,1979
4230,英国,,439000000000.0,1979
4231,格鲁吉亚,,0.0,1979
4232,加纳,,4020227920.0,1979
4233,直布罗陀,,0.0,1979
4234,几内亚,,0.0,1979
4235,冈比亚,,207114382.5,1979
4236,几内亚比绍共和国,,118537875.1,1979
4237,赤道几内亚,,0.0,1979
4238,希腊,,54481875805.0,1979
4239,格林纳达,,102244362.2,1979
4240,格陵兰,,420642463.4,1979
4241,危地马拉,,6902600200.0,1979
4242,关岛,,0.0,1979
4243,圭亚那,,530440000.0,1979
4244,中国香港特别行政区,,22526035941.0,1979
4245,洪都拉斯,,3544281976.0,1979
4246,克罗地亚,,0.0,1979
4247,海地,,1080600000.0,1979
4248,匈牙利,,0.0,1979
4249,印度尼西亚,,51400186379.0,1979
4250,马恩岛,,0.0,1979
4251,印度,,151000000000.0,1979
4252,爱尔兰,,18341273856.0,1979
4253,伊朗伊斯兰共和国,,90391877325.0,1979
4254,伊拉克,,37816457839.0,1979
4255,冰岛,,2811162819.0,1979
4256,以色列,,21505200000.0,1979
4257,意大利,,392000000000.0,1979
4258,牙买加,,2425033998.0,1979
4259,约旦,,3271728272.0,1979
4260,日本,,1060000000000.0,1979
4261,哈萨克斯坦,,0.0,1979
4262,肯尼亚,,6234390975.0,1979
4263,吉尔吉斯斯坦,,0.0,1979
4264,柬埔寨,,0.0,1979
4265,基里巴斯,,42620165.44,1979
4266,圣基茨和尼维斯,,58840662.59,1979
4267,大韩民国,,66567975207.0,1979
4268,科威特,,24746019537.0,1979
4269,老挝,,0.0,1979
4270,黎巴嫩,,0.0,1979
4271,利比里亚,,0.0,1979
4272,利比亚,,0.0,1979
4273,圣卢西亚,,130023807.7,1979
4274,列支敦士登,,503180670.0,1979
4275,斯里兰卡,,3364611432.0,1979
4276,莱索托,,290142517.8,1979
4277,立陶宛,,0.0,1979
4278,卢森堡,,5711457760.0,1979
4279,拉脱维亚,,0.0,1979
4280,中国澳门特别行政区,,0.0,1979
4281,圣马丁（法属）,,0.0,1979
4282,摩洛哥,,15912133569.0,1979
4283,摩纳哥,,1209898293.0,1979
4284,摩尔多瓦,,0.0,1979
4285,马达加斯加,,3463565881.0,1979
4286,马尔代夫,,0.0,1979
4287,墨西哥,,135000000000.0,1979
4288,马绍尔群岛,,0.0,1979
4289,北马其顿,,0.0,1979
4290,马里,,1595423286.0,1979
4291,马耳他,,1001300838.0,1979
4292,缅甸,,0.0,1979
4293,黑山,,0.0,1979
4294,蒙古,,0.0,1979
4295,北马里亚纳群岛,,0.0,1979
4296,莫桑比克,,0.0,1979
4297,毛里塔尼亚,,644070364.9,1979
4298,毛里求斯,,1216229419.0,1979
4299,马拉维,,1058269066.0,1979
4300,马来西亚,,21213672089.0,1979
4301,纳米比亚,,0.0,1979
4302,新喀里多尼亚,,1047225130.0,1979
4303,尼日尔,,2109278102.0,1979
4304,尼日利亚,,47259911894.0,1979
4305,尼加拉瓜,,1527852636.0,1979
4306,荷兰,,177000000000.0,1979
4307,挪威,,53132244624.0,1979
4308,尼泊尔,,1851250008.0,1979
4309,瑙魯,,0.0,1979
4310,新西兰,,20580987679.0,1979
4311,阿曼,,3733352635.0,1979
4312,巴基斯坦,,19707979303.0,1979
4313,巴拿马,,3704551600.0,1979
4314,秘鲁,,15962459447.0,1979
4315,菲律宾,,27502168727.0,1979
4316,帕劳,,0.0,1979
4317,巴布亚新几内亚,,2293621944.0,1979
4318,波兰,,0.0,1979
4319,波多黎各,,12750000000.0,1979
4320,朝鲜民主主义人民共和国,,0.0,1979
4321,葡萄牙,,26625439344.0,1979
4322,巴拉圭,,3416777778.0,1979
4323,约旦河西岸和加沙,,0.0,1979
4324,法属波利尼西亚,,1215031775.0,1979
4325,卡塔尔,,5633000318.0,1979
4326,罗马尼亚,,0.0,1979
4327,俄罗斯联邦,,0.0,1979
4328,卢旺达,,1109346221.0,1979
4329,南亚,,194000000000.0,1979
4330,沙特阿拉伯,,112000000000.0,1979
4331,苏丹,,9032250000.0,1979
4332,塞内加尔,,4084878668.0,1979
4333,新加坡,,9294635004.0,1979
4334,所罗门群岛,,151270207.9,1979
4335,塞拉利昂,,1109374722.0,1979
4336,萨尔瓦多,,3463639900.0,1979
4337,圣马力诺,,0.0,1979
4338,索马里,,0.0,1979
4339,塞尔维亚,,0.0,1979
4340,南苏丹,,0.0,1979
4341,圣多美和普林西比,,0.0,1979
4342,苏里南,,782500000.0,1979
4343,斯洛伐克共和国,,0.0,1979
4344,斯洛文尼亚,,0.0,1979
4345,瑞典,,122000000000.0,1979
4346,斯威士兰,,412093133.8,1979
4347,圣马丁(荷属),,0.0,1979
4348,塞舌尔,,127261099.2,1979
4349,阿拉伯叙利亚共和国,,9929682184.0,1979
4350,特克斯科斯群岛,,0.0,1979
4351,乍得,,1004316495.0,1979
4352,多哥,,891775906.6,1979
4353,泰国,,27371699083.0,1979
4354,塔吉克斯坦,,0.0,1979
4355,土库曼斯坦,,0.0,1979
4356,东帝汶,,0.0,1979
4357,汤加,,44667002.01,1979
4358,特立尼达和多巴哥,,4602416625.0,1979
4359,突尼斯,,7188191882.0,1979
4360,土耳其,,89394085658.0,1979
4361,图瓦卢,,0.0,1979
4362,坦桑尼亚,,0.0,1979
4363,乌干达,,2139025000.0,1979
4364,乌克兰,,0.0,1979
4365,乌拉圭,,7181185278.0,1979
4366,美国,,2630000000000.0,1979
4367,乌兹别克斯坦,,0.0,1979
4368,圣文森特和格林纳丁斯,,71096359.63,1979
4369,委内瑞拉玻利瓦尔共和国,,48310930233.0,1979
4370,英屬維爾京群島,,0.0,1979
4371,美属维京群岛,,606700032.0,1979
4372,越南,,0.0,1979
